schedule_id,flight_date,origin_airport,dest_airport,dept_time,arr_time,flight_id ,delay_time,flight_status_id 
SC000830844,10/15/2018,FSD,DFW,,,5975,,4
SC000830865,10/5/2018,DFW,HSV,2026,2210,5976,-13,1
SC000830886,10/30/2018,DFW,HSV,2026,2208,5976,-15,1
SC000830907,10/15/2018,DFW,SBA,,,5978,,4
SC000830928,10/5/2018,SBA,DFW,1340,1906,5978,6,3
SC000830949,10/26/2018,SBA,DFW,1340,1904,5978,4,3
SC000830970,10/14/2018,DFW,LBB,2342,101,5979,74,3
SC000830991,10/7/2018,DFW,JAN,1710,1945,5980,118,3
SC000831012,10/29/2018,DFW,JAN,1622,1741,5980,-6,1
SC000831033,10/19/2018,JAN,DFW,1901,2053,5980,59,3
SC000831054,10/8/2018,DFW,DRO,,,5982,,4
SC000831075,10/29/2018,DFW,DRO,1834,1932,5982,-11,1
SC000831096,10/22/2018,DFW,HOU,1623,1731,5983,-7,1
SC000831117,10/15/2018,HOU,DFW,1813,1939,5983,4,3
SC000831138,10/11/2018,ABQ,DFW,1315,1555,5984,85,3
SC000831159,10/1/2018,DFW,MAF,1628,1728,5985,-6,1
SC000831180,10/22/2018,DFW,MAF,1632,1732,5985,-2,1
SC000831201,10/13/2018,MAF,DFW,1959,2103,5985,98,3
SC000831222,10/4/2018,CRP,DFW,,,5986,,4
SC000831243,10/29/2018,CRP,DFW,509,626,5986,6,3
SC000831264,10/18/2018,DFW,ABQ,704,756,5987,-3,1
SC000831285,10/11/2018,DFW,ABQ,1129,1218,5988,26,3
SC000831306,10/1/2018,DFW,BMI,1823,2019,5989,-3,1
SC000831327,10/30/2018,DFW,BMI,1825,2015,5989,-8,1
SC000831348,10/17/2018,DFW,MLI,1052,1301,5990,-1,1
SC000831369,10/7/2018,MLI,DFW,1340,1548,5990,-6,1
SC000831390,10/28/2018,MLI,DFW,1335,1536,5990,-18,1
SC000831411,10/18/2018,MEM,PHX,,,5991,,4
SC000831432,10/8/2018,DFW,SDF,2356,254,5992,321,3
SC000831453,10/29/2018,DFW,SDF,1823,2128,5992,-5,1
SC000831474,10/19/2018,OKC,PHX,1617,1638,5993,23,3
SC000831495,10/10/2018,RNO,PHX,731,909,5994,76,3
SC000831516,10/31/2018,RNO,PHX,555,743,5994,-10,1
SC000831537,10/21/2018,DFW,LBB,1756,1858,5995,71,3
SC000831558,10/12/2018,LBB,DFW,1818,2018,5995,38,3
SC000831579,10/6/2018,MFE,DFW,801,933,5996,-13,1
SC000831600,10/29/2018,MFE,DFW,758,933,5996,-13,1
SC000831621,10/20/2018,MLI,DFW,1011,1216,5997,144,3
SC000831642,10/10/2018,DFW,MLI,1810,1955,5998,-19,1
SC000831663,10/31/2018,DFW,MLI,1844,2026,5998,12,3
SC000831684,10/21/2018,DFW,DRO,859,949,5999,-25,1
SC000831705,10/11/2018,DRO,DFW,1059,1342,5999,2,3
SC000831726,10/1/2018,FAT,PHX,1237,1410,6001,-15,1
SC000831747,10/22/2018,FAT,PHX,1232,1410,6001,-13,1
SC000831768,10/12/2018,PHX,FAT,1007,1147,6001,-8,1
SC000831789,10/2/2018,DFW,CHA,1835,2131,6002,-20,1
SC000831810,10/23/2018,DFW,CHA,1841,2129,6002,-20,1
SC000831831,10/13/2018,PHX,OKC,1216,1629,6003,4,3
SC000831852,10/3/2018,DFW,MFE,2041,2205,6004,-7,1
SC000831873,10/25/2018,DFW,MFE,2040,2211,6004,-1,1
SC000831894,10/3/2018,IAH,CRP,938,1044,6061,-3,1
SC000831915,10/3/2018,MFE,IAH,1708,1823,6173,-8,1
SC000831936,10/3/2018,DTW,IAH,1502,1645,6172,-12,1
SC000831957,10/3/2018,CLT,IAD,1010,1125,6079,-14,1
SC000831978,10/3/2018,IAH,GSP,1157,1525,6066,6,3
SC000831999,10/3/2018,CHS,IAH,751,929,6093,55,3
SC000832020,10/3/2018,IAH,BTR,1941,2042,6048,-7,1
SC000832041,10/3/2018,IAD,PIT,1252,1351,6191,-4,1
SC000832062,10/3/2018,PIT,IAD,1435,1529,6191,-19,1
SC000832083,10/4/2018,AUS,IAD,724,1140,6028,12,3
SC000832104,10/3/2018,IAD,BTV,2233,6,6128,29,3
SC000832125,10/4/2018,DFW,IAH,1020,1127,6109,22,3
SC000832146,10/4/2018,IAH,TUL,950,1113,6211,-15,1
SC000832167,10/4/2018,ATL,IAD,541,728,6098,1,3
SC000832188,10/4/2018,CLT,IAD,1100,1214,6079,35,3
SC000832209,10/4/2018,IAD,LGA,1236,1348,6055,-20,1
SC000832230,10/1/2018,IAH,ELP,1214,1328,6129,157,3
SC000832251,10/1/2018,IAD,AUS,1254,1514,6150,-1,1
SC000832272,10/1/2018,IAH,MEM,1537,1702,6097,48,3
SC000832293,10/1/2018,PNS,IAH,1923,2050,6036,26,3
SC000832314,10/1/2018,IAD,BUF,827,932,6008,-13,1
SC000832335,10/4/2018,SAT,IAD,1154,1609,6138,14,3
SC000832356,10/2/2018,GSP,IAH,655,815,6082,-14,1
SC000832377,10/4/2018,IAD,CMH,1734,1857,6177,1,3
SC000832398,10/4/2018,RIC,IAD,1011,1056,6169,-13,1
SC000832419,10/2/2018,ATL,IAD,1953,2146,6012,26,3
SC000832440,10/1/2018,ABQ,IAH,742,1042,6026,-8,1
SC000832461,10/2/2018,COS,IAH,726,1042,6043,-17,1
SC000832482,10/1/2018,GSP,IAH,657,813,6082,-16,1
SC000832503,10/1/2018,MFE,IAH,1659,1813,6173,-18,1
SC000832524,10/2/2018,IAH,DTW,1700,2048,6147,-4,1
SC000832545,10/1/2018,PWM,IAD,624,758,6151,27,3
SC000832566,10/2/2018,GSP,IAD,1124,1250,6007,63,3
SC000832587,10/1/2018,IAD,PHL,826,920,6071,-18,1
SC000832608,10/2/2018,CHS,IAD,1030,1155,6030,5,3
SC000832629,10/2/2018,IAH,MSP,751,1052,6225,1,3
SC000832650,10/30/2018,IAH,CLE,1758,2134,6208,-17,1
SC000832671,10/2/2018,OKC,IAH,1851,2011,6111,-9,1
SC000832692,10/30/2018,IAH,ABQ,952,1106,6024,-13,1
SC000832713,10/2/2018,IAH,MEM,1428,1602,6097,-12,1
SC000832734,10/30/2018,IND,IAD,1446,1619,6042,-3,1
SC000832755,10/2/2018,IAD,PIT,1255,1340,6191,-15,1
SC000832776,10/2/2018,CMH,IAD,1001,1115,6155,-7,1
SC000832797,10/2/2018,MSY,IAD,,,6042,,4
SC000832818,10/30/2018,IAD,BUF,2216,2322,6142,-22,1
SC000832839,10/30/2018,IAH,ATL,1833,2129,6186,-3,1
SC000832860,10/30/2018,IAH,GSP,1159,1517,6066,8,3
SC000832881,10/30/2018,HRL,IAH,1148,1301,6169,-6,1
SC000832902,10/5/2018,IAH,DFW,1613,1730,6058,89,3
SC000832923,10/30/2018,PIT,IAD,1946,2055,6015,4,3
SC000832944,10/5/2018,CLT,IAH,1143,1327,6212,3,3
SC000832965,10/30/2018,ORF,IAD,1933,2021,6025,-19,1
SC000832986,10/5/2018,JAX,IAD,1439,1635,6210,42,3
SC000833007,10/5/2018,MFE,IAH,1908,2015,6173,104,3
SC000833028,10/5/2018,BUF,IAD,1455,1602,6013,-8,1
SC000833049,10/5/2018,IAD,SYR,2156,2309,6232,-7,1
SC000833070,10/5/2018,IAD,CVG,809,937,6064,-7,1
SC000833091,10/5/2018,IAD,GSP,1244,1407,6216,-9,1
SC000833112,10/5/2018,DTW,IAD,1452,1622,6032,-3,1
SC000833133,10/19/2018,JAX,IAH,1534,1658,6220,-11,1
SC000833154,10/19/2018,ATL,IAD,545,724,6098,-3,1
SC000833175,10/19/2018,IAD,ATL,1704,1914,6012,14,3
SC000833196,10/19/2018,SDF,IAD,1440,1609,6209,-14,1
SC000833217,10/19/2018,CLT,IAD,1943,2058,6011,-7,1
SC000833238,10/19/2018,OKC,IAH,720,858,6089,7,3
SC000833259,10/19/2018,IAH,BDL,1645,2130,6137,0,2
SC000833280,10/19/2018,PVD,IAD,1432,1554,6235,-17,1
SC000833301,10/19/2018,STL,IAH,1457,1709,6200,5,3
SC000833322,10/19/2018,CMH,IAD,557,716,6165,-1,1
SC000833343,10/6/2018,IAH,MKE,1227,1504,6152,-14,1
SC000833364,10/6/2018,DFW,IAD,749,1142,6076,9,3
SC000833385,10/6/2018,IAD,PVD,1904,2021,6031,95,3
SC000833406,10/21/2018,MFE,IAH,1711,1829,6173,-2,1
SC000833427,10/19/2018,CLT,IAH,1143,1338,6212,14,3
SC000833448,10/21/2018,BUF,BOS,1636,1805,6003,-7,1
SC000833469,10/21/2018,BOS,LGA,1618,1739,6065,14,3
SC000833490,10/21/2018,LGA,CMH,2053,2245,6098,15,3
SC000833511,10/22/2018,MSN,LGA,1753,2101,5889,-12,1
SC000833532,10/22/2018,DFW,DTW,908,1246,5909,-10,1
SC000833553,10/22/2018,BOS,CMH,1459,1722,5944,-3,1
SC000833574,10/22/2018,MSN,LGA,631,947,5964,-12,1
SC000833595,10/22/2018,LGA,DFW,1019,1328,5985,53,3
SC000833616,10/22/2018,RDU,CMH,2108,2246,6007,68,3
SC000833637,10/22/2018,LGA,BOS,1031,1149,6050,153,3
SC000833658,10/22/2018,MKE,LGA,1148,1448,6076,8,3
SC000833679,10/22/2018,RDU,LGA,758,1000,6108,10,3
SC000833700,10/22/2018,DCA,LGA,1254,1409,6142,-23,1
SC000833721,10/23/2018,LEX,DCA,613,722,5906,-21,1
SC000833742,10/23/2018,IND,LGA,1450,1645,5942,-20,1
SC000833763,10/23/2018,DCA,LEX,2008,2143,5962,-5,1
SC000833784,10/23/2018,CLT,LGA,907,1056,5984,-26,1
SC000833805,10/23/2018,DTW,SDF,1951,2104,6008,-21,1
SC000833826,10/23/2018,LGA,BOS,958,1134,6054,4,3
SC000833847,10/23/2018,LGA,CLT,624,824,6079,-16,1
SC000833868,10/23/2018,LGA,SDF,717,931,6111,-17,1
SC000833889,10/23/2018,LGA,DCA,1355,1504,6143,-11,1
SC000833910,10/24/2018,LGA,MSN,953,1141,5908,14,3
SC000833931,10/24/2018,JFK,CMH,1455,1650,5943,6,3
SC000833952,10/24/2018,RDU,LGA,1518,1710,5963,20,3
SC000833973,10/24/2018,LGA,DFW,1003,1341,5985,66,3
SC000833994,10/24/2018,DTW,SDF,1956,2106,6008,-19,1
SC000834015,10/24/2018,LGA,BOS,957,1134,6054,4,3
SC000834036,10/24/2018,BUF,BOS,1134,1257,6081,-17,1
SC000834057,10/24/2018,DFW,DTW,1507,1832,6116,92,3
SC000834078,10/25/2018,MSN,LGA,1747,2105,5889,-8,1
SC000834099,10/25/2018,DFW,DTW,913,1249,5909,-7,1
SC000834120,10/25/2018,BOS,MCI,1812,2100,5946,14,3
SC000834141,10/25/2018,DFW,LGA,1519,1923,5965,8,3
SC000834162,10/25/2018,LGA,DFW,1951,2309,5986,13,3
SC000834183,10/25/2018,DTW,SDF,1952,2111,6008,-14,1
SC000834204,10/25/2018,LGA,BOS,959,1140,6054,10,3
SC000834225,10/25/2018,LGA,CLT,627,832,6079,-8,1
SC000834246,10/25/2018,LGA,SDF,719,937,6111,-11,1
SC000834267,10/25/2018,LGA,DCA,1357,1538,6143,23,3
SC000834288,10/26/2018,IND,DTW,1851,1951,5907,41,3
SC000834309,10/26/2018,JFK,CMH,1451,1643,5943,-1,1
SC000834330,10/26/2018,DCA,LEX,2012,2138,5962,-10,1
SC000834351,10/26/2018,LGA,IND,1941,2158,5983,-5,1
SC000834372,10/26/2018,LGA,DCA,1857,2014,6005,-9,1
SC000834393,10/26/2018,BOS,LGA,658,839,6049,10,3
SC000834414,10/26/2018,LGA,MKE,1546,1703,6075,-25,1
SC000834435,10/26/2018,CMH,JFK,1200,1342,6107,-14,1
SC000834456,10/26/2018,LGA,DCA,1157,1303,6141,-22,1
SC000834477,10/27/2018,IND,LGA,1455,1708,5906,5,3
SC000834498,10/27/2018,BUF,BOS,1023,1201,5956,1,3
SC000834519,10/27/2018,DTW,CMH,2004,2103,5996,0,2
SC000834540,10/27/2018,CMH,DTW,634,741,6119,-2,1
SC000834561,10/28/2018,CMH,JFK,1755,1947,5903,-13,1
SC000834582,10/28/2018,BUF,LGA,849,1007,5951,-13,1
SC000834603,10/28/2018,LGA,IND,1126,1337,5981,-16,1
SC000834624,10/28/2018,MCI,BOS,755,1157,6018,-6,1
SC000834645,10/28/2018,CMH,BOS,1707,1923,6105,6,3
SC000834666,10/29/2018,LEX,DTW,1726,1900,5892,6,3
SC000834687,10/29/2018,MKE,LGA,1754,2055,5931,-18,1
SC000834708,10/29/2018,DCA,LGA,1850,2003,5959,-30,1
SC000834729,10/29/2018,CMH,BOS,613,813,5987,-4,1
SC000834750,10/29/2018,CMH,LGA,1534,1714,6013,-21,1
SC000834771,10/29/2018,LGA,BOS,1640,1735,6066,3,3
SC000834792,10/29/2018,CMH,BOS,1709,1932,6105,15,3
SC000834813,10/30/2018,BOS,IND,1434,1702,5891,-15,1
SC000834834,10/30/2018,LGA,DCA,1053,1222,5915,-18,1
SC000834855,10/30/2018,DCA,LGA,1854,2011,5959,-22,1
SC000834876,10/30/2018,LGA,IAH,1033,1315,5991,-18,1
SC000834897,10/30/2018,SDF,LGA,924,1131,6021,-12,1
SC000834918,10/30/2018,BOS,LGA,1854,2027,6077,-3,1
SC000834939,10/30/2018,LGA,DCA,851,1004,6137,-20,1
SC000834960,10/31/2018,MKE,LGA,1559,1859,5931,-17,1
SC000834981,10/31/2018,LGA,CLT,1049,1240,5971,-38,1
SC000835002,10/31/2018,DCA,LGA,1653,1752,6010,-26,1
SC000835023,10/31/2018,LGA,BOS,1657,1755,6068,-35,1
SC000835044,10/31/2018,LGA,DCA,753,910,6135,-11,1
SC000835065,10/13/2018,LGA,DFW,1114,1803,5938,,4
SC000835086,10/11/2018,PIT,LGA,708,825,5995,655,3
SC000835107,10/1/2018,ABQ,IAH,1159,1507,3405,6,3
SC000835128,10/1/2018,CMH,EWR,706,843,3428,-14,1
SC000835149,10/1/2018,ORD,IND,1747,1948,3449,-10,1
SC000835170,10/1/2018,EWR,OMA,1505,1711,3470,-8,1
SC000835191,10/1/2018,DCA,EWR,1146,1251,3496,-20,1
SC000835212,10/1/2018,IAH,JAX,1234,1554,3518,-15,1
SC000835233,10/1/2018,EWR,DFW,1900,2130,3541,-25,1
SC000835254,10/1/2018,IAH,IND,1930,2237,3562,-18,1
SC000835275,10/1/2018,JAX,EWR,1824,2055,3588,3,3
SC000835296,10/1/2018,RDU,ORD,1322,1434,3611,-2,1
SC000835317,10/1/2018,EWR,DCA,833,933,3634,-22,1
SC000835338,10/1/2018,CLT,IAH,1818,2009,3657,30,3
SC000835359,10/1/2018,XNA,IAH,1153,1414,3680,36,3
SC000835380,10/1/2018,ORD,SYR,1246,1528,3704,4,3
SC000835401,10/1/2018,BRO,IAH,523,641,3729,0,2
SC000835422,10/2/2018,ABQ,IAH,1148,1459,3405,-2,1
SC000835443,10/2/2018,CMH,EWR,706,901,3428,4,3
SC000835464,10/2/2018,PIT,EWR,537,639,3451,-27,1
SC000835485,10/2/2018,DEN,GJT,1127,1224,3474,-15,1
SC000835506,10/2/2018,ORD,IND,2112,2302,3498,-17,1
SC000835527,10/2/2018,IAH,ATL,1239,1541,3522,5,3
SC000835548,10/2/2018,IND,ORD,549,546,3546,-24,1
SC000835569,10/2/2018,EWR,DTW,1038,1220,3567,-16,1
SC000835590,10/2/2018,EWR,CVG,1556,1815,3596,48,3
SC000835611,10/2/2018,IAH,RDU,2006,2351,3620,-2,1
SC000835632,10/2/2018,CVG,IAH,1849,2008,3642,-22,1
SC000835653,10/2/2018,ORD,DTW,652,911,3667,-16,1
SC000835674,10/2/2018,EWR,CMH,1043,1227,3689,-4,1
SC000835695,10/2/2018,ORD,DTW,1554,1804,3712,-21,1
SC000835716,10/2/2018,DTW,EWR,1808,1954,3748,24,3
SC000835737,10/3/2018,EWR,DFW,1233,1451,3417,-19,1
SC000835758,10/3/2018,IAH,PIT,1949,2336,3439,-11,1
SC000835779,10/3/2018,CLT,ORD,1324,1430,3460,0,2
SC000835800,10/3/2018,IAH,PIT,1802,2147,3483,-6,1
SC000835821,10/3/2018,IAH,PIT,928,1318,3507,-3,1
SC000835842,10/3/2018,CVG,ORD,1202,1216,3533,11,3
SC000835863,10/3/2018,BTR,IAH,1356,1504,3557,-22,1
SC000835884,10/3/2018,SLC,DEN,1016,1143,3582,-8,1
SC000835905,10/3/2018,ORD,CLT,1141,1428,3605,-23,1
SC000835926,10/3/2018,ORD,CVG,914,1116,3629,-26,1
SC000835947,10/3/2018,MCI,IAH,1842,2041,3651,-6,1
SC000835968,10/3/2018,EWR,CVG,2149,2353,3677,0,2
SC000835989,10/3/2018,IAH,CHS,1226,1553,3703,-10,1
SC000836010,10/3/2018,SYR,EWR,544,640,3728,-20,1
SC000836031,10/4/2018,CMH,IAH,654,832,3404,-23,1
SC000836052,10/4/2018,EWR,PIT,2219,2352,3429,43,3
SC000836073,10/4/2018,PIT,EWR,1158,1345,3453,9,3
SC000836094,10/4/2018,BNA,EWR,1854,2210,3477,11,3
SC000836115,10/4/2018,IAH,LIT,1454,1609,3500,-21,1
SC000836136,10/4/2018,CLT,IAH,930,1106,3522,31,3
SC000836157,10/4/2018,DCA,IAH,1552,1749,3544,-39,1
SC000836178,10/4/2018,EWR,DTW,1038,1311,3567,33,3
SC000836199,10/4/2018,GRR,ORD,554,540,3589,-20,1
SC000836220,10/4/2018,RDU,ORD,1354,1504,3611,-5,1
SC000836241,10/4/2018,EWR,DCA,831,1000,3634,5,3
SC000836262,10/4/2018,EWR,PVD,1055,1214,3656,3,3
SC000836283,10/4/2018,LFT,IAH,1739,1845,3678,-13,1
SC000836304,10/4/2018,ORD,MSP,1246,1413,3702,-19,1
SC000836325,10/4/2018,SYR,EWR,635,745,3728,-8,1
SC000836346,10/5/2018,CLT,EWR,1606,1757,3402,-3,1
SC000836367,10/5/2018,EWR,PIT,1237,1351,3426,-11,1
SC000836388,10/5/2018,EWR,CMH,733,915,3447,26,3
SC000836409,10/5/2018,ATL,IAH,1809,1906,3469,8,3
SC000836430,10/5/2018,EWR,MCI,827,1112,3493,28,3
SC000836451,10/5/2018,IAH,PIT,729,1108,3514,-16,1
SC000836472,10/5/2018,EWR,DCA,1849,1953,3537,-25,1
SC000836493,10/5/2018,EYW,EWR,1316,1621,3558,-19,1
SC000836514,10/5/2018,EWR,CVG,1415,1610,3580,-13,1
SC000836535,10/5/2018,EWR,XNA,917,1136,3602,35,3
SC000836556,10/5/2018,MAF,IAH,1155,1318,3623,-12,1
SC000836577,10/5/2018,DEN,CLT,1753,2316,3646,7,3
SC000836598,10/5/2018,IAH,PNS,928,1108,3668,-7,1
SC000836619,10/5/2018,EWR,CMH,1044,1222,3689,-11,1
SC000836640,10/5/2018,ORD,DTW,1614,1840,3712,15,3
SC000836661,10/5/2018,OMA,EWR,1748,2133,3752,-18,1
SC000836682,10/6/2018,EWR,MSP,846,1115,3423,33,3
SC000836703,10/6/2018,EWR,CMH,656,837,3447,-12,1
SC000836724,10/6/2018,EWR,ATL,1924,2208,3470,17,3
SC000836745,10/6/2018,IAH,CMH,1525,1849,3494,48,3
SC000836766,10/6/2018,IAH,JAX,1207,1540,3518,-4,1
SC000836787,10/6/2018,ORD,PIT,1800,2042,3543,3,3
SC000836808,10/6/2018,MCI,EWR,1318,1722,3565,73,3
SC000836829,10/6/2018,GRR,ORD,600,607,3589,7,3
SC000836850,10/6/2018,PVD,ORD,726,921,3615,3,3
SC000836871,10/6/2018,RDU,EWR,1921,2051,3644,-22,1
SC000836892,10/6/2018,ORD,MCI,1123,1257,3694,73,3
SC000836913,10/7/2018,ATL,ORD,1641,1808,3400,-2,1
SC000836934,10/7/2018,EWR,MSP,1559,1758,3424,-2,1
SC000836955,10/7/2018,ORD,IND,1818,2031,3449,36,3
SC000836976,10/7/2018,DEN,ATL,807,1304,3471,-23,1
SC000836997,10/7/2018,EWR,MCI,913,1126,3493,48,3
SC000837018,10/7/2018,EWR,EYW,920,1237,3516,-5,1
SC000837039,10/7/2018,EWR,DCA,1857,2003,3537,-15,1
SC000837060,10/7/2018,IND,IAH,702,827,3563,-8,1
SC000837081,10/7/2018,PIT,EWR,1555,1729,3586,-5,1
SC000837102,10/7/2018,PIT,EWR,832,947,3609,-18,1
SC000837123,10/7/2018,MSP,ORD,1828,2018,3632,-7,1
SC000837144,10/7/2018,ORD,MSP,2110,2343,3653,49,3
SC000837165,10/7/2018,CVG,EWR,1657,1906,3676,6,3
SC000837186,10/7/2018,ORD,RDU,1124,1427,3701,-15,1
SC000837207,10/7/2018,OMA,EWR,1751,2155,3752,10,3
SC000837228,10/8/2018,EWR,IND,2340,132,3421,94,3
SC000837249,10/8/2018,CMH,ORD,617,628,3443,-27,1
SC000837270,10/8/2018,DCA,EWR,1731,1854,3465,19,3
SC000837291,10/8/2018,TYS,EWR,1136,1339,3487,21,3
SC000837312,10/8/2018,EWR,CLE,1500,1626,3509,-12,1
SC000837333,10/8/2018,EWR,MSP,2219,24,3531,72,3
SC000837354,10/8/2018,ORD,BUF,748,1043,3552,14,3
SC000837375,10/8/2018,EWR,DFW,924,1214,3574,-16,1
SC000837396,10/8/2018,EWR,CVG,1519,1705,3596,-25,1
SC000837417,10/8/2018,CMH,ORD,807,824,3617,-21,1
SC000837438,10/8/2018,IND,EWR,714,916,3639,-2,1
SC000837459,10/8/2018,EWR,PVD,2253,2400,3660,68,3
SC000837480,10/8/2018,ORD,BUF,1404,1630,3681,146,3
SC000837501,10/8/2018,ORD,SYR,1245,1530,3704,6,3
SC000837522,10/8/2018,SYR,EWR,636,758,3728,5,3
SC000837543,10/9/2018,EWR,CLE,1711,1846,3413,-7,1
SC000837564,10/9/2018,DEN,MCI,1520,1757,3436,-16,1
SC000837585,10/9/2018,PIT,IAH,626,835,3457,9,3
SC000837606,10/9/2018,ORD,IND,1948,2202,3480,10,3
SC000837627,10/9/2018,EWR,SDF,1818,2020,3502,-18,1
SC000837648,10/9/2018,DCA,EWR,2036,2150,3524,-29,1
SC000837669,10/9/2018,SDF,ORD,1604,1619,3546,-24,1
SC000837690,10/9/2018,EWR,DTW,1035,1217,3567,-21,1
SC000837711,10/9/2018,ORD,SDF,1550,1858,3590,44,3
SC000837732,10/9/2018,XNA,EWR,1651,2046,3612,-6,1
SC000837753,10/9/2018,EWR,DCA,834,1001,3634,6,3
SC000837774,10/9/2018,CLT,IAH,1804,1947,3657,4,3
SC000837795,10/9/2018,MKE,EWR,1744,2046,3679,22,3
SC000837816,10/9/2018,ORD,MSP,1245,1404,3702,-28,1
SC000837837,10/9/2018,SYR,EWR,1235,1341,3728,348,3
SC000837858,10/10/2018,EWR,CLE,1711,1843,3413,-10,1
SC000837879,10/10/2018,IAH,CMH,1937,2253,3435,-22,1
SC000837900,10/10/2018,EWR,CLT,954,1201,3456,4,3
SC000837921,10/10/2018,EWR,ATL,627,902,3479,-10,1
SC000837942,10/10/2018,DTW,EWR,1619,1814,3501,-7,1
SC000837963,10/10/2018,IAH,ICT,1221,1352,3523,-27,1
SC000837984,10/10/2018,DCA,IAH,1554,1808,3544,-30,1
SC000838005,10/10/2018,MCI,EWR,1210,1546,3565,-23,1
SC000838026,10/10/2018,IAH,XNA,1438,1620,3587,-3,1
SC000838047,10/10/2018,PIT,EWR,833,954,3609,-11,1
SC000838068,10/10/2018,OMA,ORD,852,1024,3631,-19,1
SC000838089,10/10/2018,ORD,MSP,2109,2252,3653,-2,1
SC000838110,10/10/2018,CVG,EWR,1654,1843,3676,-16,1
SC000838131,10/10/2018,IAH,IND,1429,1748,3700,-14,1
SC000838152,10/10/2018,EWR,CHS,1416,1614,3725,10,3
SC000838173,10/11/2018,ATL,EWR,957,1238,3412,31,3
SC000838194,10/11/2018,DFW,EWR,1738,2246,3437,119,3
SC000838215,10/11/2018,EWR,MSP,1810,2017,3459,58,3
SC000838236,10/11/2018,EWR,CMH,1949,2123,3482,10,3
SC000838257,10/11/2018,ICT,ORD,553,732,3506,-29,1
SC000838278,10/11/2018,DTW,ORD,2101,2114,3529,49,3
SC000838299,10/11/2018,ORD,BUF,753,1024,3552,-5,1
SC000838320,10/11/2018,EWR,PIT,2022,2206,3575,77,3
SC000838341,10/11/2018,EWR,CVG,1759,2015,3597,59,3
SC000838362,10/11/2018,EWR,GRR,2324,116,3618,82,3
SC000838383,10/11/2018,EWR,MKE,,,3640,,4
SC000838404,10/11/2018,IAH,GRR,1940,2310,3661,-20,1
SC000838425,10/11/2018,PNS,IAH,,,3682,,4
SC000838446,10/11/2018,ORD,GRR,850,1044,3705,-9,1
SC000838467,10/11/2018,ORD,LGA,1302,1621,3730,187,3
SC000838488,10/12/2018,ATL,ORD,1151,1239,3414,-31,1
SC000838509,10/12/2018,DEN,MCI,1519,1746,3436,-27,1
SC000838530,10/12/2018,PIT,IAH,620,812,3457,-14,1
SC000838551,10/12/2018,ORD,IND,1941,2145,3480,-7,1
SC000838572,10/12/2018,EWR,SDF,1841,2108,3502,30,3
SC000838593,10/12/2018,DCA,EWR,2100,2219,3524,0,2
SC000838614,10/12/2018,IAH,MCI,1643,1838,3545,-18,1
SC000838635,10/12/2018,LFT,IAH,522,628,3566,-1,1
SC000838656,10/26/2018,BRO,IAH,915,1030,3991,-21,1
SC000838677,10/7/2018,GRB,ORD,1128,1244,3992,-2,1
SC000838698,10/28/2018,BNA,EWR,1849,2208,3993,-6,1
SC000838719,10/20/2018,SBN,EWR,1310,1458,3993,-10,1
SC000838740,10/17/2018,CLE,EWR,1251,1434,3994,14,3
SC000838761,10/2/2018,IAH,VPS,1150,1328,3995,-16,1
SC000838782,10/23/2018,IAH,VPS,1158,1345,3995,-4,1
SC000838803,10/9/2018,EWR,SYR,755,925,3996,17,3
SC000838824,10/2/2018,GSP,ORD,1150,1237,3997,34,3
SC000838845,10/23/2018,GSP,ORD,1051,1151,3997,-14,1
SC000838866,10/13/2018,GPT,IAH,1156,1328,3998,-9,1
SC000838887,10/3/2018,IAH,BNA,1609,1803,3998,-12,1
SC000838908,10/17/2018,OKC,IAH,1402,1531,3999,-9,1
SC000838929,10/3/2018,EWR,GRR,,,4000,,4
SC000838950,10/24/2018,GRR,ORD,1439,1441,4000,-7,1
SC000838971,10/16/2018,DTW,DAY,832,928,3805,-15,1
SC000838992,10/16/2018,PDX,SEA,1645,1728,3822,-23,1
SC000839013,10/16/2018,TRI,ATL,1818,1920,3839,16,3
SC000839034,10/16/2018,GRR,LGA,1839,2040,3856,21,3
SC000839055,10/16/2018,ERI,DTW,623,715,3871,-24,1
SC000839076,10/16/2018,FAY,ATL,1045,1205,3900,36,3
SC000839097,10/16/2018,ATL,MOB,1814,1824,3925,-10,1
SC000839118,10/16/2018,GSO,LGA,827,1008,3982,23,3
SC000839139,10/16/2018,DTW,CID,820,855,4118,-1,1
SC000839160,10/16/2018,DTW,CAK,828,930,4138,-6,1
SC000839181,10/16/2018,CRW,ATL,1435,1608,4195,23,3
SC000839202,10/16/2018,COS,SLC,1221,1358,4302,-28,1
SC000839223,10/16/2018,CPR,SLC,609,733,4316,-13,1
SC000839244,10/16/2018,SLC,HLN,1546,1710,4468,-15,1
SC000839265,10/16/2018,LGA,BNA,1444,1631,4502,66,3
SC000839286,10/16/2018,SLC,ASE,2038,2144,4529,7,3
SC000839307,10/16/2018,SLC,TUS,917,1001,4567,19,3
SC000839328,10/16/2018,DTW,MSN,833,856,4592,3,3
SC000839349,10/16/2018,MKE,CVG,555,815,4634,-13,1
SC000839370,10/16/2018,IDA,SLC,742,859,4687,4,3
SC000839391,10/16/2018,LGB,SLC,1828,2124,4723,0,2
SC000839412,10/16/2018,MSP,GFK,1535,1646,4751,-15,1
SC000839433,10/16/2018,OKC,DTW,1811,2120,4769,0,2
